Code,Year,Deaths - Exposure to forces of nature %,Deaths - Under 5 ,Deaths -  Age: 5-14 years ,Deaths - Age: 15-49 years ,Deaths - Age: 50-69 years,Deaths - Age: 70+ years ,Deaths - No access to handwashing facility ,Deaths - Smoking,Deaths - Secondhand smoke,Deaths - Unsafe water source ,Deaths - Household air pollution from solid fuels ,Deaths - Air pollution ,Deaths Outdoor air pollution,IDDeath
ARG,1991,0,19256.03557,2226.35009,28322.94893,73564.16399,130613.0927,605.1976325,50729.45669,6784.015625,748.4772087,4435.285822,14589.85728,10210.19,1991ARG
ARG,2003,0.010710592,13120.56701,1888.6393,29768.13813,75166.58602,178826.6245,554.1291026,54608.52901,7832.397264,374.8529564,3344.926949,18103.96701,14867.5,2003ARG
ARG,2017,0.00030136,8248.130221,1425.020033,31042.49149,82115.62027,209634.0678,541.1825861,51911.51827,7399.089731,267.139167,1240.409292,17011.34249,15930.98,2017ARG
ARG,2005,0.004825047,10799.7617,1898.189404,28164.90524,73064.83001,176225.9623,529.6770675,53152.45337,7236.574435,306.4750972,2703.545746,16994.23147,14397.43,2005ARG
ARG,2004,0.002395029,11925.07235,1856.398779,28292.90652,73261.10885,176937.3,539.8492713,53453.82197,7452.593221,334.6253324,3005.629955,17465.83295,14566.99,2004ARG
ARG,2016,0.000906243,8421.84423,1474.300247,30559.84057,81578.83207,209151.7325,550.9363494,52349.81549,7381.314884,272.3487756,1301.795814,17147.98242,16001.85,2016ARG
ARG,2015,0.005216083,8532.223638,1498.528483,30208.97014,80071.12281,205605.0825,560.1875351,52173.11813,7295.167063,281.651776,1368.526758,17528.09171,16313.69,2015ARG
ARG,2013,0.018016941,9502.67444,1596.287121,31133.32265,79729.88262,199958.0177,562.3752932,53423.69508,7276.214842,280.0013929,1543.483902,17909.84247,16511.9,2013ARG
ARG,2012,0.001258789,9566.813233,1618.90802,30822.88614,78932.84227,196824.6232,555.7604483,53739.49891,7224.388553,276.0413361,1638.487253,18071.6569,16576.3,2012ARG
ARG,2014,0.002484389,9337.560565,1573.233627,30481.90188,79041.81774,201577.4223,556.2500209,52257.66009,7217.515533,282.1003632,1470.452781,17233.92899,15907.95,2014ARG
ARG,2010,0.002262189,10396.52989,1744.475087,29692.65669,76480.14187,191122.1023,560.5812219,53650.15085,7128.249524,280.3565634,1900.332045,18054.808,16288.8,2010ARG
ARG,2009,0.007209343,10590.62556,1827.751838,30252.29787,76886.53653,185603.2515,555.2049279,53841.1453,7096.059766,282.4387484,2022.239906,17966.22633,16071.45,2009ARG
ARG,1990,0.008282818,19763.62267,2237.684769,27840.2979,73702.98378,129993.0891,629.6937561,51903.03027,6767.299305,810.3893298,4218.380772,14310.59666,10145.24,1990ARG
ARG,2007,0.004582532,10950.65832,1914.534807,29537.91555,76783.41212,186322.58,554.9309819,55237.57559,7377.19758,293.5555032,2420.539262,18236.67384,15938.43,2007ARG
ARG,2006,0.001021431,10515.63839,1921.25655,28555.47991,73839.94582,178874.231,534.4859987,53429.27914,7186.645155,296.3280491,2515.677788,17361.22031,14957.54,2006ARG
ARG,2011,0.000636406,10139.78682,1713.047432,30150.74079,77453.06665,194809.6511,557.7889466,53850.25379,7204.464996,279.0999851,1722.953395,18629.812,17050.9,2011ARG
ARM,2012,0.007221713,499.8739443,75.92851078,2150.283164,6868.166174,18100.67551,13.19417882,4764.321228,1118.509945,4.052111911,584.5779267,2737.890286,2193.16,2012ARM
ARM,2004,0.00385772,759.1977234,121.6579835,2595.085832,7619.275876,14827.39208,17.39165234,4783.989308,1120.3367,14.88874581,1016.689962,2898.930448,1925.2,2004ARM
ARM,2015,0,414.1210975,82.31987419,1908.728062,7753.525525,17617.63947,13.01676709,4739.110479,1109.727522,3.254407679,495.344333,2632.551228,2178.38,2015ARM
ARM,2014,0,438.5590957,75.14149421,1916.774199,7330.757409,17538.9636,12.8152166,4675.160952,1087.336727,3.597880643,531.3224733,2560.146494,2067.28,2014ARM
ARM,2013,0.003659258,466.5393618,75.26558482,1953.401514,7071.032625,17762.48858,12.97020721,4660.376444,1096.498021,3.835175225,558.1185083,2625.392545,2105.96,2013ARM
ARM,2017,0,366.9296198,79.78857564,1741.604822,8211.66077,17894.14667,12.66488451,4871.943861,1135.035315,3.04552297,481.5416773,2629.635854,2189.15,2017ARM
ARM,2011,0.005097715,543.7335612,82.07345321,2334.606422,6723.155303,18181.5132,13.77211169,4863.119819,1132.43937,4.514259395,621.2084358,2822.237004,2241.88,2011ARM
ARM,2009,0.004333571,544.7090933,84.24002895,2544.151516,6974.563849,17552.67886,14.18750098,4919.444463,1146.674259,5.180584916,720.9352234,2879.371349,2199.29,2009ARM
ARM,2008,0.004431464,531.0925535,77.85003083,2608.831838,7114.464115,17240.23315,14.5391953,4928.222481,1152.270801,5.793223902,776.2979898,2912.139702,2177.02,2008ARM
ARM,2007,0,530.8217879,76.83914749,2621.388498,7188.660413,16608.70926,14.76303757,4892.931035,1140.33817,6.942353629,840.1836577,2909.119972,2110.61,2007ARM
ARM,2006,0.004679519,594.9724037,86.11931667,2688.874419,7491.441811,16051.87236,16.03097189,4914.422481,1145.192512,8.656452371,906.5216898,2937.739057,2073.67,2006ARM
ARM,2005,0,687.4530601,104.5538892,2631.907137,7602.725754,15373.69128,16.55942329,4853.123805,1131.934841,11.58431355,961.535353,2913.569024,1994.38,2005ARM
ARM,2010,0.004446094,553.0804539,86.13261903,2461.69601,6768.988149,18064.43222,13.9228901,4912.075646,1143.726101,4.615744238,664.5759757,2848.255003,2224.32,2010ARM
ARM,2016,0,393.3929252,83.14489344,1882.615047,8048.156448,17701.82131,13.32203089,4790.107476,1119.486355,3.17256617,495.9215441,2590.856476,2135.03,2016ARM
ARM,1995,0,2053.443586,257.0321609,3419.874618,9500.144924,10735.92786,63.0651484,4722.005963,1159.302807,109.1986086,1343.170374,2882.174031,1585.5,1995ARM
ARM,1996,0,1801.987764,228.9189568,3216.390265,9366.595766,11013.31163,53.34398235,4675.44644,1147.955551,90.81543602,1311.240241,2863.788744,1598.3,1996ARM
ARM,2001,0,1052.141082,133.8748965,2663.457993,7662.913536,13237.1065,24.77581756,4603.040787,1091.526019,32.73879362,1118.010752,2793.297573,1717.2,2001ARM
ARM,1997,0.016055953,1588.691573,215.0118546,3019.986447,8968.552889,11121.26519,45.36502121,4555.769448,1108.177587,77.15206943,1243.200926,2779.466641,1579.44,1997ARM
ARM,1999,0,1255.93184,176.2407318,2694.760216,8118.989404,12183.00075,33.20379047,4482.886078,1082.346807,51.20646857,1160.584515,2739.101916,1619.94,1999ARM
ARM,1998,0,1398.471219,203.6579878,2855.382767,8473.355147,11553.46046,38.39892618,4446.625117,1084.449023,63.42129362,1192.063511,2727.627173,1576.73,1998ARM
ARM,2000,0,1149.711206,155.9315748,2649.404036,7783.459401,12708.93373,28.56388828,4519.788087,1082.121066,41.10004636,1137.761087,2750.318504,1654.23,2000ARM
ARM,1991,0,3074.425951,266.5781784,3154.814154,8854.889987,10175.00304,91.48996665,4490.91527,1181.192409,152.3366772,1337.22325,2816.018882,1525.16,1991ARM
ARM,2003,0,830.745687,129.6449508,2582.390856,7601.539275,14843.57958,18.71363934,4802.086953,1135.291317,18.96519968,1081.892658,2936.998211,1899.96,2003ARM
ARM,1994,0,2322.740651,277.5225751,3561.936302,9715.537338,10650.67024,72.6959372,4903.462959,1180.814686,125.7349407,1365.465544,2940.350867,1623.03,1994ARM
ARM,1993,0,2575.290523,284.9840558,3721.531208,9943.621578,10603.90197,80.73890111,4961.511947,1212.870111,138.7860458,1404.844789,2993.875141,1638.31,1993ARM
ARM,1992,0,2836.67134,284.3099705,4100.297544,9655.119087,10498.68014,88.50047483,4785.386123,1216.616252,151.8854857,1392.439498,2947.309498,1602.57,1992ARM
ARM,1990,0,3374.86945,296.9447837,2955.004733,8076.01816,9848.334472,98.23711049,4150.507674,1165.166267,157.3229063,1307.782635,2715.290293,1453.25,1990ARM
ARM,2002,0,934.7378593,127.319761,2586.92948,7644.697027,14239.43365,21.07574824,4747.546241,1121.292423,24.37641542,1118.636871,2892.51178,1818.17,2002ARM
ASM,1999,0,24.59781106,4.510150145,62.66497276,87.47253933,85.4644044,0.413918611,25.58135103,7.372230773,0.772932861,9.796320845,20.29194415,10.5,1999ASM
ASM,1998,0,25.38675579,4.537714844,61.77547307,85.65450525,84.83086317,0.433779601,25.20141786,7.210423767,0.840752781,9.89574914,19.67146565,9.78,1998ASM
ASM,1996,0,26.23668321,4.484619006,59.32398873,81.80403997,83.05159053,0.485431342,24.95653084,6.869651701,0.917494667,10.12412538,18.48879377,8.37,1996ASM
ASM,1995,0,26.58868451,4.449352724,57.92066363,80.07290713,81.5570343,0.497565191,24.78198794,6.68281325,0.93070947,10.1865652,18.07085887,7.88,1995ASM
ASM,1994,0,26.83428469,4.408950941,56.39309585,78.58583454,79.55315013,0.507613683,24.61269476,6.509583223,0.933266088,10.17701712,17.76255602,7.59,1994ASM
ASM,1991,0,26.93030264,4.28777096,51.49694941,72.76089219,73.48663269,0.529274349,23.45787925,5.928103269,0.970103544,10.01086428,16.56006406,6.55,1991ASM
ASM,1992,0,26.88214197,4.311614829,53.23871305,75.04097644,75.94375214,0.524883713,24.02243072,6.143179824,0.958587171,10.18276445,17.07164497,6.89,1992ASM
ASM,2000,0,23.70635403,4.470586428,63.69113492,88.48637358,86.50394456,0.388235267,25.2751052,7.564558199,0.73269467,9.693862356,20.63595066,10.94,2000ASM
ASM,1990,0,26.93813249,4.251945889,49.68410709,70.17830168,70.31633883,0.528306427,22.703707,5.698079394,0.974656073,9.828862061,15.99503656,6.17,1990ASM
ASM,2017,0,11.5479803,3.179964633,63.86351759,132.1424625,117.2138911,0.293769123,31.21813943,9.616051844,0.72005646,7.550280149,22.1799347,14.63,2017ASM
ASM,2002,0,22.66239648,4.55191286,65.08711888,92.95729366,89.55293693,0.354189852,25.4236961,7.884162239,0.724409061,9.537632135,21.10501464,11.57,2002ASM
ASM,1993,0,26.98242264,4.358940079,54.69056745,76.7070864,77.67739441,0.516709147,24.28446075,6.315845714,0.943957294,10.13441264,17.38297447,7.25,1993ASM
ASM,2001,0,23.08966854,4.490932061,64.45908928,90.66185971,87.98736361,0.369588355,25.32170957,7.716873326,0.719845165,9.653726501,20.87062494,11.22,2001ASM
ASM,2016,0,11.72883731,3.276248585,64.50981084,128.8393703,113.9478696,0.290529226,30.66977438,9.441315912,0.708271372,7.596642555,21.73671077,14.14,2016ASM
ASM,2003,2.104559458,22.64133824,5.849227832,69.07066171,96.3713074,91.28639649,0.337956042,25.67552962,8.067127909,0.72399267,9.439584858,21.36610895,11.93,2003ASM
ASM,2005,0,19.91418993,4.701816942,67.05058724,99.66395968,94.02831348,0.311716107,25.9599682,8.310653816,0.753813858,9.134402066,21.60678158,12.47,2005ASM
ASM,2006,0,18.89956178,4.653012712,67.22051556,101.7380766,95.57340641,0.306637805,26.11873313,8.351783539,0.768994801,8.935208312,21.58063114,12.65,2006ASM
ASM,2007,0,17.72603399,4.551237715,67.27617157,103.5944019,97.07752082,0.296917752,26.42911783,8.472665615,0.752742102,8.797433688,21.73492917,12.94,2007ASM
ASM,2008,0,16.66476882,4.32867119,66.57017673,105.3053684,98.36279293,0.283344766,26.70722125,8.545821157,0.742064179,8.661001586,21.80110504,13.14,2008ASM
ASM,2009,10.37244209,18.92778702,10.78047918,82.703986,113.6679924,101.8441517,0.282463698,27.31448536,8.662893029,0.742364099,8.542711913,22.00088739,13.46,2009ASM
ASM,2011,0,13.82108039,3.818902343,66.26203852,112.5085515,102.3602087,0.278514092,28.02622528,8.784011938,0.720141659,8.014660883,22.2150583,14.2,2011ASM
ASM,1997,0,25.7754785,4.50309255,60.6622537,83.76857355,84.11801944,0.453416613,25.07356817,7.060866832,0.893947875,10.03073671,19.08907325,9.06,1997ASM
ASM,2013,0.32404729,12.72049241,3.687082563,67.62678529,118.4224514,106.4015778,0.285301009,28.98685253,8.907422868,0.703273828,7.786018399,21.77253881,13.99,2013ASM
ASM,2014,0,12.27278267,3.459941573,65.46684061,121.2959237,108.3394557,0.287140056,29.3990973,9.00377404,0.7007584,7.661896982,21.46783574,13.81,2014ASM
ASM,2004,0,21.04516746,4.657480101,66.31643953,97.91335209,92.51571013,0.324594149,25.89994025,8.223080783,0.736321897,9.353095649,21.57505129,12.22,2004ASM
ASM,2015,0,11.9784134,3.372721141,65.16301225,125.4973965,110.9385618,0.289161326,30.14497933,9.232997456,0.702567337,7.615985994,21.75083001,14.13,2015ASM
ASM,2010,0,14.74034625,3.965758795,65.94508471,109.831246,100.7049304,0.277348439,27.63306327,8.671415589,0.725056422,8.259639843,21.91263821,13.65,2010ASM
ASM,2012,0,13.13137861,3.684800126,66.19639678,115.3077814,104.2796684,0.279409284,28.48216818,8.868351598,0.712177006,7.907210001,21.81620789,13.91,2012ASM
ATG,2004,0,19.5273592,4.695927956,68.57268769,110.9395153,272.5725082,1.628561095,33.62451275,5.257699425,1.038924348,2.013146007,29.31679454,27.3,2004ATG
ATG,2003,0,19.55161373,4.653492329,68.19562417,109.197951,272.7047045,1.653364113,33.76778776,5.275624338,1.075221286,2.124570359,29.33363565,27.21,2003ATG
ATG,2014,0,14.3107018,3.740551519,67.05906433,150.6294503,300.0608835,1.758876805,36.20121429,5.524092661,1.04626018,1.498822861,30.41458509,28.92,2014ATG
ATG,2013,0,14.77351514,3.869757442,66.05654715,143.4026538,293.9842291,1.707864294,35.29561112,5.422742149,0.998552121,1.490453924,30.40005027,28.91,2013ATG
ATG,2012,0,15.08496235,3.991835153,66.49739061,138.8179455,289.9258449,1.665625175,34.99268008,5.369357133,0.980354223,1.515511692,30.37369146,28.86,2012ATG
ATG,2015,0,13.80542869,3.598700486,66.76551382,155.1270118,304.1988935,1.77527317,36.64051858,5.588959117,1.021126361,1.436342263,30.75348569,29.32,2015ATG
ATG,2009,0,16.22282918,4.346688115,66.50626617,123.6929347,277.9066273,1.583997495,33.76330862,5.217759901,0.923505806,1.562222295,29.87270868,28.31,2009ATG
ATG,2011,0,15.49309614,4.127592023,66.80810734,134.0046919,285.9173619,1.635423002,34.61979753,5.338890966,0.967141142,1.487435083,30.94339372,29.46,2011ATG
ATG,2008,0,16.74729375,4.477667067,67.05268737,120.2853571,275.8094333,1.585643104,33.65535925,5.213242172,0.929602393,1.624150377,29.75591374,28.13,2008ATG
ATG,2007,0,17.57190346,4.582505791,66.96314673,117.4461626,273.9477892,1.584063575,33.64796799,5.208803643,0.947550513,1.709699123,29.52287396,27.81,2007ATG
ATG,2006,0,18.11858831,4.640312137,67.98791635,115.8519787,274.1723858,1.611873939,33.80482634,5.26588332,0.977271188,1.828514756,29.63752236,27.81,2006ATG
ATG,1995,0.461591949,19.12196784,4.673139734,61.21176624,100.4124792,248.0565106,1.698593447,33.92585301,5.02127422,1.786237835,2.957582185,27.40539772,24.45,1995ATG
ATG,2010,0,15.85426068,4.244104607,66.84170135,129.0586127,281.9719028,1.609294431,34.20557177,5.283648635,0.949586875,1.556744779,30.25891019,28.7,2010ATG
ATG,2005,0,18.79123589,4.660875469,68.09283555,113.0326109,272.6870844,1.630270183,33.70419254,5.280317241,1.017329966,1.938408456,29.43475879,27.5,2005ATG
ATG,2002,0,19.98691522,4.617672989,68.41950944,107.6893752,272.7722708,1.66490553,33.80305582,5.25346391,1.122913669,2.213339116,29.05992838,26.85,2002ATG
ATG,2000,0,20.14843889,4.510913079,68.01512394,105.3486787,270.4148442,1.685248173,34.12621722,5.221950505,1.307606001,2.431741199,28.49307078,26.06,2000ATG
ATG,2001,0,20.20235708,4.603915992,68.30112584,106.5470088,272.0022464,1.689371501,33.97745636,5.269437646,1.184367713,2.300782675,28.96683919,26.67,2001ATG
ATG,1996,0,19.67195869,4.57146635,63.02663626,100.7802324,252.0347318,1.713536439,34.00715967,5.092745677,1.745290672,2.855745102,27.92814749,25.07,1996ATG
ATG,2016,0,13.43030591,3.479349316,66.21139524,159.629661,309.3221827,1.768920039,37.28687042,5.698339937,1.029035715,1.436551578,30.64228325,29.21,2016ATG
ATG,2017,0.17763742,13.11003197,3.466218746,66.31405348,164.5781967,315.8558658,1.778130551,38.04276392,5.813789393,1.040682425,1.390787513,31.37556266,29.99,2017ATG
ATG,1991,0,15.88908652,4.135837219,52.99753307,95.86263888,215.0216788,1.614647785,32.46567995,4.551658321,1.733891356,3.381273407,24.64307667,21.26,1991ATG
ATG,1990,0,15.90203719,3.97623261,53.42641325,96.72689188,213.6325026,1.622486347,32.91924145,4.528889639,1.76430248,3.572285998,24.48765759,20.92,1990ATG
ATG,1993,0,17.50199737,4.404818481,56.41533369,98.31525925,230.9646436,1.682980288,33.10657983,4.783027275,1.809304022,3.118282297,26.01895417,22.9,1993ATG
ATG,1994,0,18.23864106,4.357751631,58.44662612,99.07358704,239.4219037,1.698077015,33.39831895,4.889095611,1.792586108,3.03694216,26.65433436,23.62,1994ATG
ATG,1997,0,19.85212978,4.381699097,63.20304856,100.1890685,260.2456771,1.728745112,34.25073755,5.182559336,1.6725412,2.748514155,28.52159913,25.77,1997ATG
ATG,1998,0.441200465,20.12237378,4.673356014,65.22324852,100.9152009,262.470472,1.696639874,34.02183059,5.181119443,1.558718656,2.632338312,28.46704144,25.83,1998ATG
ATG,1999,0.433600935,20.29915663,4.72148788,67.12873978,102.8394121,266.3555826,1.696758438,34.00661576,5.20681479,1.430818991,2.519786261,28.52249623,26,1999ATG
ATG,1992,0,16.49100104,4.248804311,54.58440267,97.02166853,222.9403606,1.637364103,32.81215327,4.664138538,1.746717736,3.243419071,25.32325554,22.08,1992ATG
AUS,2003,0.002270958,1463.77915,315.3724337,9798.132343,24687.21321,95840.43253,43.11995649,21223.48947,1663.480742,12.01506524,56.98357011,5049.570495,5004.45,2003AUS
AUS,1990,0.01338563,2396.233576,470.2148444,10733.16295,30292.14816,75640.52675,23.45459888,27229.9727,2081.844258,5.925590094,136.9776998,5307.454781,5179.69,1990AUS
AUS,1991,0.011726553,2114.587985,440.5614026,10574.83723,29514.80097,76743.31232,23.83534184,26415.24958,2016.686478,6.824443795,126.1552388,5316.833794,5200.14,1991AUS
AUS,1993,0.002465371,1902.796486,424.744421,10475.5895,28187.16157,80696.0693,25.69992061,25362.98794,1939.940027,8.892611535,106.5743635,5348.44422,5251.97,1993AUS
AUS,1994,0.00079748,1817.916886,437.7117556,10758.15072,28127.81043,84254.72317,27.62587489,25376.70232,1951.376019,9.878936634,99.22910391,5440.330024,5351.63,1994AUS
AUS,1998,0.005460746,1559.406498,373.8079991,10963.92966,25818.09236,89473.41959,34.72010403,23055.53393,1815.536717,9.573790033,71.18294054,5385.968257,5325.99,1998AUS
AUS,1996,0.017991175,1701.514959,432.1789767,10932.06926,26997.83682,87778.06202,31.51120263,24390.0264,1896.189249,10.88948534,84.71935149,5447.712453,5374.05,1996AUS
AUS,1999,0.009365929,1617.239662,374.350123,10853.80668,25035.85739,90244.08207,35.86143527,22338.74489,1765.201524,9.60543941,66.93744011,5266.085783,5210.3,1999AUS
AUS,2000,0.002318646,1536.991316,366.7091419,10616.19732,24854.90936,92012.31601,38.64404704,21986.43683,1746.628705,9.446985478,63.94022836,5159.425019,5106.57,2000AUS
AUS,2001,0.003084253,1511.512556,346.2701094,10082.47073,24618.84845,93133.14385,39.8535847,21621.49573,1710.68694,9.724284462,61.65054396,5112.687235,5062.3,2001AUS
AUS,1995,0.003986595,1733.461832,435.4125662,10782.17362,27287.59919,85182.45917,28.95877126,24632.56155,1901.010893,10.58737747,89.22798049,5296.506612,5217.76,1995AUS
AUS,1992,0.008200879,2109.90703,440.1160791,10598.29332,29179.23823,79611.88549,25.11801882,26207.47802,2006.944307,7.841897862,117.7454308,5427.568767,5319.82,1992AUS
AUS,2002,0.000756559,1481.836045,336.9865848,9919.890202,24824.84917,95615.58899,42.09927956,21604.52998,1704.409868,10.89169222,60.05547521,5147.949954,5099.61,2002AUS
AUS,1997,0.031208692,1625.371369,399.1469962,10864.90487,26489.49523,88791.72827,35.55319492,23729.99409,1865.610567,10.06609037,78.40029023,5456.346665,5389.09,1997AUS
AUS,2011,0.023154241,1366.898716,279.8454247,9258.714774,27014.07825,108923.3287,48.97640042,19518.23501,1572.154887,25.04378179,42.83794407,5203.397093,5182.55,2011AUS
AUS,2007,0.003595589,1479.304937,277.1254913,9505.978055,25760.29225,102038.0282,44.54703845,20373.0837,1597.657154,18.94646732,48.88555743,4994.613032,4960.35,2007AUS
AUS,2008,0.003525306,1478.898989,272.4371015,9526.444129,26103.75023,104451.2491,44.11932149,20185.59172,1598.301717,19.88704484,48.11305786,5054.006646,5022.04,2008AUS
AUS,2009,0.004193994,1502.106056,284.8108632,9632.681742,26475.02034,105168.5804,44.65744038,19773.24628,1581.48981,21.28197311,45.12129837,5014.826671,4987.21,2009AUS
AUS,2006,0.002980166,1524.248134,282.7004722,9359.278253,24803.33533,98252.5856,43.52840754,20159.33405,1564.798223,16.93208211,48.81302831,4834.088219,4798.34,2006AUS
AUS,2010,0.003475508,1461.03566,279.4490639,9452.135248,26615.21227,106057.1743,46.44768012,19505.76892,1564.619099,22.45440299,43.42720272,4971.23331,4946.91,2010AUS
AUS,2016,0.003647688,1222.256697,276.7462751,9684.549071,30008.40517,123365.37,56.38875753,20648.94751,1657.413025,26.60401078,37.611017,4665.553839,4658.73,2016AUS
AUS,2004,0.002267393,1465.163333,305.1756531,9604.785509,24718.34355,96218.33396,43.25868217,20889.06639,1624.228889,13.53008095,53.45979568,4941.030661,4899.61,2004AUS
AUS,2013,0.002685926,1286.709653,271.267824,8978.883871,27791.04231,110597.9458,50.77389115,19257.00553,1544.147239,25.70580935,39.69582595,4790.656854,4775.79,2013AUS
AUS,2014,0.002587856,1207.406901,266.8795543,9301.805287,28882.98471,114911.1762,52.68469975,19800.0095,1592.857743,26.41892209,39.09723275,4766.639296,4754.63,2014AUS
AUS,2015,0.005624825,1221.585035,275.913962,9586.993154,29565.77596,119355.9366,55.21632688,20247.80479,1630.262878,26.66214439,38.30798057,4821.814677,4813.47,2015AUS
