Code,Year,Solar (% sub energy),Hydro (% sub energy),Wind (% sub energy),IDRES
OMN,1992,0,0,0,1992OMN
OMN,1993,0,0,0,1993OMN
OMN,1994,0,0,0,1994OMN
OMN,1995,0,0,0,1995OMN
OMN,1996,0,0,0,1996OMN
OMN,1997,0,0,0,1997OMN
OMN,1998,0,0,0,1998OMN
OMN,1999,0,0,0,1999OMN
OMN,2000,0,0,0,2000OMN
OMN,2001,0,0,0,2001OMN
OMN,2002,0,0,0,2002OMN
OMN,2003,0,0,0,2003OMN
OMN,2004,0,0,0,2004OMN
OMN,2005,0,0,0,2005OMN
OMN,2006,0,0,0,2006OMN
OMN,2007,0,0,0,2007OMN
OMN,2008,0,0,0,2008OMN
OMN,2009,0,0,0,2009OMN
OMN,2010,0,0,0.127,2010OMN
OMN,2011,0,0,0.265,2011OMN
OMN,2012,0,0,0.245,2012OMN
OMN,2013,0.001,0,0.4,2013OMN
OMN,2014,0.001,0,0.561,2014OMN
OMN,2015,0.003,0,0.807,2015OMN
OMN,2016,0.003,0,1.196,2016OMN
OMN,2017,0.002,0,0,2017OMN
OMN,2018,0.002,0,0,2018OMN
OMN,2019,0.002,0,0,2019OMN
PAK,1965,0,7.456,0,1965PAK
PAK,1966,0,7.4,0,1966PAK
PAK,1967,0,7.924,0,1967PAK
PAK,1968,0,8.392,0,1968PAK
PAK,1969,0,8.814,0,1969PAK
PAK,1970,0,7.922,0,1970PAK
PAK,1971,0,10.65,0,1971PAK
PAK,1972,0,12.71,0,1972PAK
PAK,1973,0,12.571,0,1973PAK
PAK,1974,0,11.813,0,1974PAK
PAK,1975,0,12.61,0,1975PAK
PAK,1976,0,13.489,0,1976PAK
PAK,1977,0,14.816,0,1977PAK
PAK,1978,0,17.203,0,1978PAK
PAK,1979,0,17.059,0,1979PAK
PAK,1980,0,16.12,0,1980PAK
PAK,1981,0,15.652,0,1981PAK
PAK,1982,0,15.973,0,1982PAK
PAK,1983,0,17.322,0,1983PAK
PAK,1984,0,16.962,0,1984PAK
PAK,1985,0,16.764,0,1985PAK
PAK,1986,0,15.108,0,1986PAK
PAK,1987,0,17.737,0,1987PAK
PAK,1988,0,17.499,0,1988PAK
PAK,1989,0,16.76,0,1989PAK
PAK,1990,0,15.694,0,1990PAK
PAK,1991,0,15.851,0,1991PAK
PAK,1992,0,16.468,0,1992PAK
PAK,1993,0,16.362,0.001,1993PAK
PAK,1994,0,15.512,0.001,1994PAK
PAK,1995,0,15.541,0.001,1995PAK
PAK,1996,0,15.909,0.001,1996PAK
PAK,1997,0,12.213,0.002,1997PAK
PAK,1998,0,14.898,0.002,1998PAK
PAK,1999,0,12.713,0.002,1999PAK
PAK,2000,0,10.158,0.002,2000PAK
PAK,2001,0,10.273,0.002,2001PAK
PAK,2002,0,10.978,0.002,2002PAK
PAK,2003,0,12.082,0.002,2003PAK
PAK,2004,0,11.493,0.002,2004PAK
PAK,2005,0,12.889,0.002,2005PAK
PAK,2006,0,11.963,0.002,2006PAK
PAK,2007,0,11.707,0.001,2007PAK
PAK,2008,0.001,9.979,0.001,2008PAK
PAK,2009,0.002,10.294,0.001,2009PAK
PAK,2010,0.005,10.567,0.001,2010PAK
PAK,2011,0.009,10.789,0.246,2011PAK
PAK,2012,0.025,4.036,0.53,2012PAK
PAK,2013,0.046,15.881,0.879,2013PAK
PAK,2014,0.079,10.66,0.888,2014PAK
PAK,2015,0.115,10.212,1.178,2015PAK
PAK,2016,0.187,9.833,1.263,2016PAK
PAK,2017,0.237,8.179,0,2017PAK
PAK,2018,0.263,7.491,0,2018PAK
PAK,2019,0.291,8.914,0,2019PAK
PER,1965,0,13.016,0,1965PER
PER,1966,0,11.52,0,1966PER
PER,1967,0,12.685,0,1967PER
PER,1968,0,13.37,0,1968PER
PER,1969,0,14.452,0,1969PER
PER,1970,0,13.38,0,1970PER
PER,1971,0,15.521,0,1971PER
PER,1972,0,17.933,0,1972PER
PER,1973,0,16.788,0,1973PER
PER,1974,0,15.843,0,1974PER
PER,1975,0,16.126,0,1975PER
PER,1976,0,16.819,0,1976PER
PER,1977,0,17.388,0,1977PER
PER,1978,0,17.962,0,1978PER
PER,1979,0,18.686,0,1979PER
PER,1980,0,18.29,0,1980PER
PER,1981,0,19.871,0,1981PER
PER,1982,0,20.884,0,1982PER
PER,1983,0,22.813,0,1983PER
PER,1984,0,23.232,0,1984PER
PER,1985,0,25.258,0,1985PER
PER,1986,0,25.306,0,1986PER
PER,1987,0,25.464,0,1987PER
PER,1988,0,24.999,0,1988PER
PER,1989,0,27.444,0,1989PER
PER,1990,0,27.644,0,1990PER
PER,1991,0,30.618,0,1991PER
PER,1992,0,26.439,0,1992PER
PER,1993,0,29.582,0,1993PER
PER,1994,0,29.368,0,1994PER
PER,1995,0,27.329,0,1995PER
PER,1996,0,27.216,0,1996PER
PER,1997,0,26.76,0,1997PER
PER,1998,0,27.866,0,1998PER
PER,1999,0,28.518,0,1999PER
PER,2000,0,30.821,0,2000PER
PER,2001,0,33.775,0,2001PER
PER,2002,0,33.565,0.015,2002PER
PER,2003,0,34.766,0.047,2003PER
PER,2004,0,30.655,0.049,2004PER
PER,2005,0,29.878,0.05,2005PER
PER,2006,0,32.117,0.051,2006PER
PER,2007,0,29.039,0.047,2007PER
PER,2008,0,26.071,0.066,2008PER
PER,2009,0,26.403,0.054,2009PER
PER,2010,0,23.461,0.044,2010PER
PER,2011,0,22.207,0.096,2011PER
PER,2012,0.06,22.286,0.429,2012PER
PER,2013,0.193,21.917,0.509,2013PER
PER,2014,0.19,21.213,0.517,2014PER
PER,2015,0.205,21.118,0.527,2015PER
PER,2016,0.202,19.875,0.517,2016PER
PER,2017,0.238,24.062,0,2017PER
PER,2018,0.585,24.104,0,2018PER
PER,2019,0.585,24.242,0,2019PER
PHL,1965,0,7.899,0,1965PHL
PHL,1966,0,7.166,0,1966PHL
PHL,1967,0,7.051,0,1967PHL
PHL,1968,0,6.39,0,1968PHL
PHL,1969,0,6.295,0,1969PHL
PHL,1970,0,6.392,0,1970PHL
PHL,1971,0,5.147,0,1971PHL
PHL,1972,0,5.938,0,1972PHL
PHL,1973,0,5.471,0,1973PHL
PHL,1974,0,5.072,0,1974PHL
PHL,1975,0,5.191,0,1975PHL
PHL,1976,0,6.148,0,1976PHL
PHL,1977,0,4.309,0,1977PHL
PHL,1978,0,5.495,0,1978PHL
PHL,1979,0,5.404,0,1979PHL
PHL,1980,0,6.722,0,1980PHL
PHL,1981,0,7.147,0,1981PHL
PHL,1982,0,7.45,0,1982PHL
PHL,1983,0,7.252,0,1983PHL
PHL,1984,0,10.609,0,1984PHL
PHL,1985,0,11.567,0,1985PHL
PHL,1986,0,12.343,0,1986PHL
PHL,1987,0,9.914,0,1987PHL
PHL,1988,0,10.736,0,1988PHL
PHL,1989,0,10.272,0,1989PHL
PHL,1990,0,9.242,0,1990PHL
PHL,1991,0,8.095,0,1991PHL
PHL,1992,0,6.02,0,1992PHL
PHL,1993,0,6.594,0,1993PHL
PHL,1994,0,7.236,0,1994PHL
PHL,1995,0,6.906,0.001,1995PHL
PHL,1996,0,7.245,0.001,1996PHL
PHL,1997,0,5.811,0.001,1997PHL
PHL,1998,0,4.777,0.004,1998PHL
PHL,1999,0,7.258,0.017,1999PHL
PHL,2000,0,7.237,0.033,2000PHL
PHL,2001,0,6.648,0.037,2001PHL
PHL,2002,0,6.582,0.034,2002PHL
PHL,2003,0,7.066,0.061,2003PHL
PHL,2004,0,7.419,0.125,2004PHL
PHL,2005,0.001,7.225,0.195,2005PHL
PHL,2006,0.001,8.774,0.259,2006PHL
PHL,2007,0.001,7.221,0.373,2007PHL
PHL,2008,0.001,7.983,0.711,2008PHL
PHL,2009,0.001,7.807,1.08,2009PHL
PHL,2010,0.001,6,1.354,2010PHL
PHL,2011,0.001,7.27,1.788,2011PHL
PHL,2012,0.001,7.4,2.487,2012PHL
PHL,2013,0.001,6.704,2.746,2013PHL
PHL,2014,0.01,5.777,3.109,2014PHL
PHL,2015,0.079,4.968,2.613,2015PHL
PHL,2016,0.572,4.233,3.134,2016PHL
PHL,2017,0.568,4.543,0,2017PHL
PHL,2018,0.571,4.292,0,2018PHL
PHL,2019,0.586,4.254,0,2019PHL
POL,1965,0,0.321,0,1965POL
POL,1966,0,0.315,0,1966POL
POL,1967,0,0.327,0,1967POL
POL,1968,0,0.319,0,1968POL
POL,1969,0,0.24,0,1969POL
POL,1970,0,0.498,0,1970POL
POL,1971,0,0.428,0,1971POL
POL,1972,0,0.389,0,1972POL
POL,1973,0,0.369,0,1973POL
POL,1974,0,0.521,0,1974POL
POL,1975,0,0.453,0,1975POL
POL,1976,0,0.356,0,1976POL
POL,1977,0,0.406,0,1977POL
POL,1978,0,0.385,0,1978POL
POL,1979,0,0.352,0,1979POL
POL,1980,0,0.436,0,1980POL
POL,1981,0,0.44,0,1981POL
POL,1982,0,0.312,0,1982POL
POL,1983,0,0.337,0,1983POL
POL,1984,0,0.273,0,1984POL
POL,1985,0,0.351,0,1985POL
POL,1986,0,0.285,0.001,1986POL
POL,1987,0,0.296,0.001,1987POL
POL,1988,0,0.326,0.001,1988POL
POL,1989,0,0.304,0.005,1989POL
POL,1990,0,0.325,0.014,1990POL
POL,1991,0,0.334,0.022,1991POL
POL,1992,0,0.37,0.018,1992POL
POL,1993,0,0.365,0.024,1993POL
POL,1994,0,0.445,0.042,1994POL
POL,1995,0,0.473,0.09,1995POL
POL,1996,0,0.461,0.121,1996POL
POL,1997,0,0.473,0.161,1997POL
POL,1998,0,0.581,0.24,1998POL
POL,1999,0,0.553,0.338,1999POL
POL,2000,0,0.575,0.451,2000POL
POL,2001,0,0.635,0.749,2001POL
POL,2002,0,0.626,1.617,2002POL
POL,2003,0,0.44,2.682,2003POL
POL,2004,0,0.542,3.652,2004POL
POL,2005,0,0.557,5.359,2005POL
POL,2006,0,0.489,6.967,2006POL
POL,2007,0,0.562,8,2007POL
POL,2008,0,0.503,8.309,2008POL
POL,2009,0,0.572,10.116,2009POL
POL,2010,0,0.655,10.773,2010POL
POL,2011,0,0.518,10.724,2011POL
POL,2012,0,0.464,10.276,2012POL
POL,2013,0,0.55,10.428,2013POL
POL,2014,0.002,0.508,10.263,2014POL
POL,2015,0.013,0.42,10.482,2015POL
POL,2016,0.027,0.467,11.743,2016POL
POL,2017,0.034,0.534,0,2017POL
POL,2018,0.061,0.402,0,2018POL
POL,2019,0.149,0.407,0,2019POL
PRT,1965,0,22.52,0,1965PRT
PRT,1966,0,27.379,0,1966PRT
PRT,1967,0,26.584,0,1967PRT
PRT,1968,0,24.688,0,1968PRT
PRT,1969,0,27.779,0,1969PRT
PRT,1970,0,21.279,0,1970PRT
PRT,1971,0,20.529,0,1971PRT
PRT,1972,0,21.699,0,1972PRT
PRT,1973,0,20.281,0,1973PRT
PRT,1974,0,20.708,0,1974PRT
PRT,1975,0,17.026,0,1975PRT
PRT,1976,0,12.813,0,1976PRT
PRT,1977,0,23.693,0,1977PRT
PRT,1978,0,24.414,0,1978PRT
PRT,1979,0,23.869,0,1979PRT
PRT,1980,0,17.498,0,1980PRT
PRT,1981,0,11.115,0,1981PRT
PRT,1982,0,14.191,0,1982PRT
PRT,1983,0,15.912,0,1983PRT
PRT,1984,0,18.614,0,1984PRT
PRT,1985,0,20.003,0,1985PRT
PRT,1986,0,15.001,0,1986PRT
PRT,1987,0,15.766,0,1987PRT
PRT,1988,0,19.028,0,1988PRT
PRT,1989,0.001,8.325,0,1989PRT
PRT,1990,0,12.942,0,1990PRT
PRT,1991,0,12.314,0,1991PRT
PRT,1992,0,6.237,0,1992PRT
PRT,1993,0,11.173,0,1993PRT
PRT,1994,0,13.481,0,1994PRT
PRT,1995,0,9.604,0,1995PRT
PRT,1996,0.001,16.551,0,1996PRT
PRT,1997,0.001,14.468,0,1997PRT
PRT,1998,0.001,13.126,0,1998PRT
PRT,1999,0.001,7.177,0,1999PRT
PRT,2000,0.001,10.819,0,2000PRT
PRT,2001,0.001,13.15,0,2001PRT
PRT,2002,0.002,7.292,0,2002PRT
PRT,2003,0.002,14.285,0,2003PRT
PRT,2004,0.003,9.059,0,2004PRT
PRT,2005,0.003,4.314,0,2005PRT
PRT,2006,0.005,10.012,0,2006PRT
PRT,2007,0.022,9.071,0,2007PRT
PRT,2008,0.038,6.329,0,2008PRT
PRT,2009,0.147,7.618,0,2009PRT
PRT,2010,0.187,14.07,0,2010PRT
PRT,2011,0.256,10.462,0,2011PRT
PRT,2012,0.387,5.543,0,2012PRT
PRT,2013,0.43,12.311,0,2013PRT
PRT,2014,0.555,13.786,0,2014PRT
PRT,2015,0.705,7.667,0,2015PRT
PRT,2016,0.687,13.144,0,2016PRT
PRT,2017,0.831,4.941,0,2017PRT
PRT,2018,0.835,10.296,0,2018PRT
PRT,2019,1.09,7.471,0,2019PRT
QAT,1965,0,0,0,1965QAT
QAT,1966,0,0,0,1966QAT
QAT,1967,0,0,0,1967QAT
QAT,1968,0,0,0,1968QAT
QAT,1969,0,0,0,1969QAT
QAT,1970,0,0,0,1970QAT
QAT,1971,0,0,0,1971QAT
QAT,1972,0,0,0,1972QAT
QAT,1973,0,0,0,1973QAT
QAT,1974,0,0,0,1974QAT
QAT,1975,0,0,0,1975QAT
QAT,1976,0,0,0,1976QAT
QAT,1977,0,0,0,1977QAT
QAT,1978,0,0,0,1978QAT
QAT,1979,0,0,0,1979QAT
QAT,1980,0,0,0,1980QAT
QAT,1981,0,0,0,1981QAT
QAT,1982,0,0,0,1982QAT
QAT,1983,0,0,0,1983QAT
QAT,1984,0,0,0,1984QAT
QAT,1985,0,0,0,1985QAT
QAT,1986,0,0,0,1986QAT
QAT,1987,0,0,0,1987QAT
QAT,1988,0,0,0,1988QAT
QAT,1989,0,0,0,1989QAT
QAT,1990,0,0,0,1990QAT
QAT,1991,0,0,0,1991QAT
QAT,1992,0,0,0,1992QAT
QAT,1993,0,0,0,1993QAT
QAT,1994,0,0,0,1994QAT
QAT,1995,0,0,0,1995QAT
QAT,1996,0,0,0,1996QAT
QAT,1997,0,0,0,1997QAT
QAT,1998,0,0,0,1998QAT
QAT,1999,0,0,0,1999QAT
QAT,2000,0,0,0,2000QAT
QAT,2001,0,0,0,2001QAT
QAT,2002,0,0,0,2002QAT
QAT,2003,0,0,0.001,2003QAT
QAT,2004,0,0,0.002,2004QAT
QAT,2005,0,0,0.003,2005QAT
QAT,2006,0,0,0.006,2006QAT
QAT,2007,0,0,0.202,2007QAT
QAT,2008,0,0,0.887,2008QAT
QAT,2009,0,0,1.745,2009QAT
QAT,2010,0,0,3.191,2010QAT
QAT,2011,0.001,0,3.201,2011QAT
QAT,2012,0.001,0,4.735,2012QAT
QAT,2013,0.002,0,4.392,2013QAT
QAT,2014,0.003,0,4.819,2014QAT
QAT,2015,0.003,0,4.014,2015QAT
QAT,2016,0.004,0,4.385,2016QAT
QAT,2017,0.004,0,0,2017QAT
QAT,2018,0.004,0,0,2018QAT
QAT,2019,0.004,0,0,2019QAT
ROU,1965,0,1.002,0,1965ROU
ROU,1966,0,0.968,0,1966ROU
ROU,1967,0,1.237,0,1967ROU
ROU,1968,0,1.23,0,1968ROU
ROU,1969,0,1.519,0,1969ROU
ROU,1970,0,1.785,0,1970ROU
ROU,1971,0,2.728,0,1971ROU
ROU,1972,0,4.232,0,1972ROU
ROU,1973,0,3.997,0,1973ROU
ROU,1974,0,4.459,0,1974ROU
ROU,1975,0,4.516,0,1975ROU
ROU,1976,0,3.627,0,1976ROU
ROU,1977,0,3.943,0,1977ROU
ROU,1978,0,4.159,0,1978ROU
ROU,1979,0,4.358,0,1979ROU
ROU,1980,0,4.811,0,1980ROU
ROU,1981,0,4.838,0,1981ROU
ROU,1982,0,4.541,0,1982ROU
ROU,1983,0,3.871,0,1983ROU
ROU,1984,0,4.4,0,1984ROU
ROU,1985,0,4.955,0,1985ROU
ROU,1986,0,4.124,0,1986ROU
ROU,1987,0,4.123,0,1987ROU
ROU,1988,0,5.341,0,1988ROU
ROU,1989,0,4.934,0,1989ROU
ROU,1990,0,4.323,0,1990ROU
ROU,1991,0,6.517,0.003,1991ROU
ROU,1992,0,5.924,0.005,1992ROU
ROU,1993,0,6.655,0.005,1993ROU
ROU,1994,0,7.212,0.004,1994ROU
ROU,1995,0,8.403,0.007,1995ROU
ROU,1996,0,7.979,0.009,1996ROU
ROU,1997,0,9.356,0,1997ROU
ROU,1998,0,11.037,0,1998ROU
ROU,1999,0,12.167,0,1999ROU
ROU,2000,0,9.836,0,2000ROU
ROU,2001,0,9.756,0,2001ROU
ROU,2002,0,10.042,0,2002ROU
ROU,2003,0,8.235,0,2003ROU
ROU,2004,0,9.843,0,2004ROU
ROU,2005,0,11.96,0,2005ROU
ROU,2006,0,10.571,0,2006ROU
ROU,2007,0,9.467,0,2007ROU
ROU,2008,0,10.112,0,2008ROU
ROU,2009,0.001,10.396,0,2009ROU
ROU,2010,0.001,13.13,0,2010ROU
ROU,2011,0.001,9.418,0,2011ROU
ROU,2012,0.005,7.973,0,2012ROU
ROU,2013,0.297,10.445,0,2013ROU
ROU,2014,0.878,12.553,0,2014ROU
ROU,2015,1.329,11.151,0,2015ROU
ROU,2016,1.213,12.014,0,2016ROU
ROU,2017,1.208,9.43,0,2017ROU
ROU,2018,1.124,11.216,0,2018ROU
ROU,2019,1.128,10.035,0,2019ROU
RUS,1985,0,4.66,0,1985RUS
RUS,1986,0,4.711,0,1986RUS
RUS,1987,0,4.512,0,1987RUS
RUS,1988,0,4.391,0,1988RUS
RUS,1989,0,4.342,0,1989RUS
RUS,1990,0,4.617,0,1990RUS
RUS,1991,0,4.716,0,1991RUS
RUS,1992,0,5.031,0,1992RUS
RUS,1993,0,5.452,0,1993RUS
RUS,1994,0,6.032,0,1994RUS
RUS,1995,0,6.388,0,1995RUS
RUS,1996,0,5.809,0,1996RUS
RUS,1997,0,6.269,0,1997RUS
RUS,1998,0,6.323,0,1998RUS
RUS,1999,0,6.323,0,1999RUS
RUS,2000,0,6.35,0,2000RUS
RUS,2001,0,6.584,0,2001RUS
RUS,2002,0,6.124,0,2002RUS
RUS,2003,0,5.722,0,2003RUS
RUS,2004,0,6.363,0,2004RUS
RUS,2005,0,6.219,0,2005RUS
RUS,2006,0,5.947,0,2006RUS
RUS,2007,0,6.002,0,2007RUS
RUS,2008,0,5.526,0,2008RUS
RUS,2009,0,6.112,0,2009RUS
RUS,2010,0,5.582,0,2010RUS
RUS,2011,0,5.261,0,2011RUS
RUS,2012,0,5.23,0,2012RUS
RUS,2013,0,5.836,0,2013RUS
RUS,2014,0.005,5.534,0,2014RUS
RUS,2015,0.011,5.437,0,2015RUS
RUS,2016,0.015,5.811,0,2016RUS
RUS,2017,0.017,5.772,0,2017RUS
RUS,2018,0.019,5.679,0,2018RUS
RUS,2019,0.029,5.814,0,2019RUS
SAU,1965,0,0,0,1965SAU
SAU,1966,0,0,0,1966SAU
SAU,1967,0,0,0,1967SAU
SAU,1968,0,0,0,1968SAU
SAU,1969,0,0,0,1969SAU
SAU,1970,0,0,0,1970SAU
SAU,1971,0,0,0,1971SAU
SAU,1972,0,0,0,1972SAU
SAU,1973,0,0,0,1973SAU
SAU,1974,0,0,0,1974SAU
SAU,1975,0,0,0,1975SAU
SAU,1976,0,0,0,1976SAU
SAU,1977,0,0,0,1977SAU
SAU,1978,0,0,0,1978SAU
SAU,1979,0,0,0,1979SAU
SAU,1980,0,0,0,1980SAU
SAU,1981,0,0,0,1981SAU
SAU,1982,0,0,0,1982SAU
SAU,1983,0,0,0,1983SAU
SAU,1984,0,0,0,1984SAU
SAU,1985,0,0,0,1985SAU
SAU,1986,0,0,0,1986SAU
SAU,1987,0,0,0,1987SAU
SAU,1988,0,0,0,1988SAU
SAU,1989,0,0,0,1989SAU
SAU,1990,0,0,0,1990SAU
SAU,1991,0,0,0,1991SAU
SAU,1992,0,0,0,1992SAU
SAU,1993,0,0,0,1993SAU
SAU,1994,0,0,0,1994SAU
SAU,1995,0,0,0,1995SAU
SAU,1996,0,0,0,1996SAU
SAU,1997,0,0,0,1997SAU
SAU,1998,0,0,0,1998SAU
SAU,1999,0,0,0,1999SAU
SAU,2000,0,0,0,2000SAU
SAU,2001,0,0,0,2001SAU
SAU,2002,0,0,0,2002SAU
SAU,2003,0,0,0,2003SAU
SAU,2004,0,0,0,2004SAU
SAU,2005,0,0,0,2005SAU
SAU,2006,0,0,0,2006SAU
SAU,2007,0,0,0,2007SAU
SAU,2008,0,0,0,2008SAU
SAU,2009,0,0,0,2009SAU
SAU,2010,0,0,0,2010SAU
SAU,2011,0.001,0,0,2011SAU
SAU,2012,0.002,0,0,2012SAU
SAU,2013,0.004,0,0,2013SAU
SAU,2014,0.004,0,0,2014SAU
SAU,2015,0.011,0,0,2015SAU
SAU,2016,0.011,0,0,2016SAU
SAU,2017,0.013,0,0,2017SAU
SAU,2018,0.031,0,0,2018SAU
SAU,2019,0.144,0,0,2019SAU
SGP,1965,0,0,0,1965SGP
SGP,1966,0,0,0,1966SGP
SGP,1967,0,0,0,1967SGP
SGP,1968,0,0,0,1968SGP
SGP,1969,0,0,0,1969SGP
SGP,1970,0,0,0,1970SGP
SGP,1971,0,0,0,1971SGP
SGP,1972,0,0,0,1972SGP
SGP,1973,0,0,0,1973SGP
SGP,1974,0,0,0,1974SGP
SGP,1975,0,0,0,1975SGP
SGP,1976,0,0,0,1976SGP
SGP,1977,0,0,0,1977SGP
SGP,1978,0,0,0,1978SGP
SGP,1979,0,0,0,1979SGP
SGP,1980,0,0,0,1980SGP
SGP,1981,0,0,0,1981SGP
SGP,1982,0,0,0,1982SGP
SGP,1983,0,0,0,1983SGP
SGP,1984,0,0,0,1984SGP
SGP,1985,0,0,0,1985SGP
SGP,1986,0,0,0,1986SGP
SGP,1987,0,0,0,1987SGP
SGP,1988,0,0,0,1988SGP
SGP,1989,0,0,0,1989SGP
SGP,1990,0,0,0,1990SGP
SGP,1991,0,0,0,1991SGP
SGP,1992,0,0,0,1992SGP
SGP,1993,0,0,0,1993SGP
SGP,1994,0,0,0,1994SGP
SGP,1995,0,0,0,1995SGP
SGP,1996,0,0,0,1996SGP
SGP,1997,0,0,0,1997SGP
SGP,1998,0,0,0,1998SGP
SGP,1999,0,0,0,1999SGP
SGP,2000,0,0,0.003,2000SGP
SGP,2001,0,0,0.008,2001SGP
SGP,2002,0,0,0.008,2002SGP
SGP,2003,0,0,0.007,2003SGP
SGP,2004,0,0,0.011,2004SGP
SGP,2005,0,0,0.009,2005SGP
SGP,2006,0,0,0.008,2006SGP
SGP,2007,0,0,0.008,2007SGP
SGP,2008,0,0,0.007,2008SGP
SGP,2009,0.001,0,0.008,2009SGP
SGP,2010,0.001,0,0.008,2010SGP
SGP,2011,0.002,0,0.009,2011SGP
SGP,2012,0.003,0,0.008,2012SGP
SGP,2013,0.004,0,0.008,2013SGP
SGP,2014,0.008,0,0.008,2014SGP
SGP,2015,0.013,0,0.008,2015SGP
SGP,2016,0.023,0,0.004,2016SGP
SGP,2017,0.031,0,0,2017SGP
SGP,2018,0.034,0,0,2018SGP
SGP,2019,0.049,0,0,2019SGP
SVK,1965,0,5.801,0,1965SVK
SVK,1966,0,5.369,0,1966SVK
SVK,1967,0,4.574,0,1967SVK
SVK,1968,0,3.802,0,1968SVK
SVK,1969,0,2.832,0,1969SVK
SVK,1970,0,3.864,0,1970SVK
SVK,1971,0,2.703,0,1971SVK
SVK,1972,0,2.693,0,1972SVK
SVK,1973,0,2.213,0,1973SVK
SVK,1974,0,3.538,0,1974SVK
SVK,1975,0,3.044,0,1975SVK
SVK,1976,0,2.959,0,1976SVK
SVK,1977,0,3.358,0,1977SVK
SVK,1978,0,3.002,0,1978SVK
SVK,1979,0,2.434,0,1979SVK
SVK,1980,0,2.871,0,1980SVK
SVK,1981,0,2.52,0,1981SVK
SVK,1982,0,2.237,0,1982SVK
SVK,1983,0,2.368,0,1983SVK
SVK,1984,0,1.865,0,1984SVK
SVK,1985,0,2.463,0.013,1985SVK
SVK,1986,0,1.967,0.013,1986SVK
SVK,1987,0,2.218,0.021,1987SVK
SVK,1988,0,2.005,0.019,1988SVK
SVK,1989,0,2.21,0.018,1989SVK
SVK,1990,0,2.112,0.018,1990SVK
SVK,1991,0,1.768,0.02,1991SVK
SVK,1992,0,2.529,0,1992SVK
SVK,1993,0,4.615,0,1993SVK
SVK,1994,0,5.892,0,1994SVK
SVK,1995,0,6.511,0,1995SVK
SVK,1996,0,5.597,0,1996SVK
SVK,1997,0,5.482,0,1997SVK
SVK,1998,0,5.696,0,1998SVK
SVK,1999,0,5.926,0,1999SVK
SVK,2000,0,5.923,0,2000SVK
SVK,2001,0,6.108,0,2001SVK
SVK,2002,0,6.438,0,2002SVK
SVK,2003,0,4.116,0,2003SVK
SVK,2004,0,5.101,0,2004SVK
SVK,2005,0,5.443,0,2005SVK
SVK,2006,0,5.311,0,2006SVK
SVK,2007,0,5.681,0,2007SVK
SVK,2008,0,5.154,0,2008SVK
SVK,2009,0,6.1,0,2009SVK
SVK,2010,0.022,6.559,0,2010SVK
SVK,2011,0.528,4.838,0,2011SVK
SVK,2012,0.584,5.516,0,2012SVK
SVK,2013,0.785,6.333,0,2013SVK
SVK,2014,0.85,6.153,0,2014SVK
SVK,2015,0.71,5.706,0,2015SVK
SVK,2016,0.74,5.918,0,2016SVK
SVK,2017,0.661,5.645,0,2017SVK
SVK,2018,0.771,4.734,0,2018SVK
SVK,2019,0.799,5.76,0,2019SVK
SVN,1990,0,12.062,0,1990SVN
SVN,1991,0,14.638,0,1991SVN
SVN,1992,0,14.85,0,1992SVN
SVN,1993,0,12.797,0,1993SVN
SVN,1994,0,13.476,0,1994SVN
SVN,1995,0,12.269,0,1995SVN
SVN,1996,0,13.193,0,1996SVN
SVN,1997,0,10.858,0,1997SVN
SVN,1998,0,12.094,0,1998SVN
SVN,1999,0,13.254,0,1999SVN
SVN,2000,0,13.72,0.001,2000SVN
SVN,2001,0,12.906,0.002,2001SVN
SVN,2002,0,11.24,0.002,2002SVN
SVN,2003,0,10.155,0.002,2003SVN
SVN,2004,0,13.183,0.002,2004SVN
SVN,2005,0,11.058,0.004,2005SVN
SVN,2006,0,11.297,0.005,2006SVN
SVN,2007,0,10.263,0.006,2007SVN
SVN,2008,0.003,11.474,0.007,2008SVN
SVN,2009,0.012,14.505,0.007,2009SVN
SVN,2010,0.04,13.785,0.007,2010SVN
SVN,2011,0.206,11.117,0.187,2011SVN
SVN,2012,0.521,12.458,0.554,2012SVN
SVN,2013,0.691,14.883,0.719,2013SVN
SVN,2014,0.803,19.042,1.005,2014SVN
SVN,2015,0.941,13.075,1.165,2015SVN
SVN,2016,0.853,14.388,1.145,2016SVN
SVN,2017,0.891,12.143,0,2017SVN
SVN,2018,0.78,14.401,0,2018SVN
SVN,2019,0.853,13.977,0,2019SVN
ZAF,1965,0,0.029,0,1965ZAF
ZAF,1966,0,0.028,0,1966ZAF
ZAF,1967,0,0.019,0,1967ZAF
ZAF,1968,0,0.017,0,1968ZAF
ZAF,1969,0,0.014,0,1969ZAF
ZAF,1970,0,0.016,0,1970ZAF
ZAF,1971,0,0.069,0,1971ZAF
ZAF,1972,0,0.494,0,1972ZAF
ZAF,1973,0,0.542,0,1973ZAF
ZAF,1974,0,0.606,0,1974ZAF
ZAF,1975,0,0.562,0,1975ZAF
ZAF,1976,0,0.903,0,1976ZAF
ZAF,1977,0,0.913,0,1977ZAF
ZAF,1978,0,0.904,0,1978ZAF
ZAF,1979,0,0.525,0,1979ZAF
ZAF,1980,0,0.427,0,1980ZAF
ZAF,1981,0,0.611,0,1981ZAF
ZAF,1982,0,0.349,0,1982ZAF
ZAF,1983,0,0.202,0,1983ZAF
ZAF,1984,0,0.174,0,1984ZAF
