Code,Year,Consumption Geo Biomass Other - TWh,Consumption Hydro Generation - TWh,Consumption Solar Generation - TWh,Consumption Wind Generation -TWh,IDRE
BGR,1968,0,1.305,0,0,1968BGR
BGR,1969,0,1.839,0,0,1969BGR
BGR,1970,0,2.152,0,0,1970BGR
BGR,1971,0,2.17,0,0,1971BGR
BGR,1972,0,2.095,0,0,1972BGR
BGR,1973,0,2.57,0,0,1973BGR
BGR,1974,0,2.08,0,0,1974BGR
BGR,1975,0,2.453,0,0,1975BGR
BGR,1976,0,2.954,0,0,1976BGR
BGR,1977,0,3.529,0,0,1977BGR
BGR,1978,0,2.909,0,0,1978BGR
BGR,1979,0,3.311,0,0,1979BGR
BGR,1980,0,3.713,0,0,1980BGR
BGR,1981,0,3.618,0,0,1981BGR
BGR,1982,0,3.05,0,0,1982BGR
BGR,1983,0,3.353,0,0,1983BGR
BGR,1984,0,3.26,0,0,1984BGR
BGR,1985,0,2.237,0,0,1985BGR
BGR,1986,0,2.326,0,0,1986BGR
BGR,1987,0,2.537,0,0,1987BGR
BGR,1988,0,2.596,0,0,1988BGR
BGR,1989,0,2.691,0,0,1989BGR
BGR,1990,0,1.878,0,0,1990BGR
BGR,1991,0,2.441,0,0,1991BGR
BGR,1992,0,2.063,0,0,1992BGR
BGR,1993,0,1.942,0,0,1993BGR
BGR,1994,0,1.468,0,0,1994BGR
BGR,1995,0,2.314,0,0,1995BGR
BGR,1996,0,2.919,0,0,1996BGR
BGR,1997,0,2.754,0,0,1997BGR
BGR,1998,0,3.097,0,0,1998BGR
BGR,1999,0,2.753,0,0,1999BGR
BGR,2000,0,2.673,0,0,2000BGR
BGR,2001,0,1.737,0,0,2001BGR
BGR,2002,0,2.194,0,0,2002BGR
BGR,2003,0,3.029,0,0,2003BGR
BGR,2004,0,3.168,0,0.001,2004BGR
BGR,2005,0,4.337,0,0.005,2005BGR
BGR,2006,0,4.238,0,0.02,2006BGR
BGR,2007,0,2.874,0,0.047,2007BGR
BGR,2008,0.016,2.824,0,0.122,2008BGR
BGR,2009,0.008,3.47,0.003,0.237,2009BGR
BGR,2010,0.035,5.057,0.015,0.681,2010BGR
BGR,2011,0.056,2.917,0.101,0.861,2011BGR
BGR,2012,0.066,3.226,0.814,1.221,2012BGR
BGR,2013,0.111713,4.08,1.361,1.374,2013BGR
BGR,2014,0.200792,4.605,1.252,1.331,2014BGR
BGR,2015,0.270185,5.661,1.383,1.452,2015BGR
BGR,2016,0.353614,3.942,1.386,1.425,2016BGR
BGR,2017,0.395981,2.828103,1.402965,1.504064,2017BGR
BGR,2018,1.492328,5.146578,1.342775,1.318123,2018BGR
BGR,2019,1.154,3.421746935,1.830705716,1.307188344,2019BGR
,1965,0,81.434,0,0,
,1966,0,91.823,0,0,
,1967,0,88.571,0,0,
,1968,0,104.04,0,0,
,1969,0,115.181,0,0,
,1970,0,124.377,0,0,
,1971,0,126.099,0,0,
,1972,0,122.899,0,0,
,1973,0,122.345,0,0,
,1974,0,132.03,0,0,
,1975,0,125.987,0,0,
,1976,0,135.735,0,0,
,1977,0,147.014,0,0,
,1978,0,169.701,0,0,
,1979,0,172.023,0,0,
,1980,0,183.938,0,0,
,1981,0,186.744,0,0,
,1982,0,174.677,0,0,
,1983,0,180.362,0,0,
,1984,0,202.988,0,0,
,1985,0,194.0921122,0,0,
,1986,0,195.2013816,0,0,
,1987,0,196.9779804,0,0,
,1988,0,204.9196422,0,0,
,1989,0,199.1567446,0,0,
,1990,0.065,211.2386082,0,0,
,1991,0.065,211.4583,0,0,
,1992,0.063,216.0005,0,0,
,1993,0.06,222.579,0,0,
,1994,0.061,226.33,0,0,
,1995,0.059,220.3152,0,0,
,1996,0.057,198.816,0,0,
,1997,0.057,197.854,0,0,
,1998,0.058,198.338,0,0,
,1999,0.058,203.164,0,0,
,2000,0.0791,208.4302046,0,0.0019,
,2001,0.1141,217.3062926,0,0.0031,
,2002,0.1733,207.3236969,0,0.0062,
,2003,0.3658,205.713567,0,0.0086,
,2004,0.4498,225.7875374,0,0.008010101,
,2005,0.4513,223.5215278,0,0.0078,
,2006,0.5077,222.0111462,0,0.0088,
,2007,0.4985,227.4092604,0,0.0105,
,2008,0.5219,207.6668828,0,0.0081,
,2009,0.5574,218.3186585,7.38E-06,0.0112,
,2010,0.620914,216.837877,0.000240125,0.009786,
,2011,0.652208,212.7478767,0.00182275,0.012539,
,2012,0.597849,213.0366011,0.006337759,0.018116,
,2013,0.634027,229.4372169,0.0188439,0.0211217,
,2014,0.7334,221.1443932,0.17737725,0.1256712,
,2015,0.681576,215.4258085,0.41103975,0.3290593,
,2016,0.64301,236.3356069,0.636049874,0.5239033,
,2017,0.7354732,240.8459037,0.78064925,0.6069637,
,2018,0.7352004,244.3137,0.944420683,0.8284751,
,2019,0.740209276,248.359432,1.471196788,1.077797244,
CAN,1965,0,118.088,0,0,1965CAN
CAN,1966,0,131,0,0,1966CAN
CAN,1967,0,133.924,0,0,1967CAN
CAN,1968,0,136.2,0,0,1968CAN
CAN,1969,0,150.638,0,0,1969CAN
CAN,1970,0,158.137,0,0,1970CAN
CAN,1971,0,162.461,0,0,1971CAN
CAN,1972,0,181.639,0,0,1972CAN
CAN,1973,0,194.654,0,0,1973CAN
CAN,1974,0,210.667,0,0,1974CAN
CAN,1975,0,202.47,0,0,1975CAN
CAN,1976,0.707,212.689,0,0,1976CAN
CAN,1977,1.069,220.147,0,0,1977CAN
CAN,1978,1.132,235.254,0,0,1978CAN
CAN,1979,1.345,244.121,0,0,1979CAN
CAN,1980,1.3,251.148,0,0,1980CAN
CAN,1981,1.898,266.015,0,0,1981CAN
CAN,1982,2.139,257.795,0,0,1982CAN
CAN,1983,2.085,265.952,0,0,1983CAN
CAN,1984,2.337,286.123,0,0,1984CAN
CAN,1985,1.677,303.645,0,0.001,1985CAN
CAN,1986,1.865,310.635,0,0.001,1986CAN
CAN,1987,2.312,316.206,0,0.001,1987CAN
CAN,1988,2.485,307.435,0,0.001,1988CAN
CAN,1989,3.477,290.4497444,0,0.001,1989CAN
CAN,1990,3.954,295.6833232,0,0.001919192,1990CAN
CAN,1991,3.984,307.2759919,0,0.001919192,1991CAN
CAN,1992,4.465,315.1746545,0.002052632,0.059,1992CAN
CAN,1993,4.817,322.213898,0.002052632,0.059,1993CAN
CAN,1994,5.733,327.8555808,0.002052632,0.059,1994CAN
CAN,1995,7.137865803,334.0597343,0.003842105,0.059,1995CAN
CAN,1996,7.5285148,354.5920747,0.005894737,0.062,1996CAN
CAN,1997,8.16821952,348.6796212,0.006947368,0.062,1997CAN
CAN,1998,8.987253723,330.8699253,0.010105263,0.062,1998CAN
CAN,1999,8.943148172,345.0007828,0.013263158,0.162,1999CAN
CAN,2000,8.917042302,356.7600778,0.016421053,0.264,2000CAN
CAN,2001,9.672149201,331.5210293,0.019578947,0.329,2001CAN
CAN,2002,10.04610406,349.2746394,0.022736842,0.405,2002CAN
CAN,2003,9.417294047,336.1393646,0.022789474,0.69,2003CAN
CAN,2004,9.804526316,338.3983606,0.014263158,0.945,2004CAN
CAN,2005,9.154255789,361.9557495,0.018473684,1.552,2005CAN
CAN,2006,8.937625263,352.8872859,0.022684211,2.448,2006CAN
CAN,2007,8.990656842,367.6214596,0.028947368,2.977206,2007CAN
CAN,2008,7.978966316,377.4877303,0.035,3.788514141,2008CAN
CAN,2009,8.942056842,368.6874051,0.1093,6.641651515,2009CAN
CAN,2010,10.29755789,351.384803,0.2542,8.724191919,2010CAN
CAN,2011,10.21378421,375.7237242,0.5716,10.18857374,2011CAN
CAN,2012,10.91381895,380.2671364,0.881,11.31148788,2012CAN
CAN,2013,11.03561053,391.7888717,1.4988,11.14544343,2013CAN
CAN,2014,9.795245263,382.5013788,2.1198,12.8170697,2014CAN
CAN,2015,9.987178947,382.1932566,2.895,26.96639091,2015CAN
CAN,2016,11.35952316,385.4324253,3.271717172,30.93311717,2016CAN
CAN,2017,10.85048105,394.5873848,3.580808081,31.51361515,2017CAN
CAN,2018,10.03844737,385.878798,3.854141414,33.18639192,2018CAN
CAN,2019,10.8089903,381.9769464,4.314705051,34.1721163,2019CAN
,1965,0,1.356,0,0,
,1966,0,1.493,0,0,
,1967,0,1.686,0,0,
,1968,0,1.865,0,0,
,1969,0,2.065,0,0,
,1970,0,2.3407,0,0,
,1971,0.107,2.3249,0,0,
,1972,0.141,2.4749,0,0,
,1973,0.117,2.6368,0,0,
,1974,0.156,2.9355,0,0,
,1975,0.338,2.7535,0,0,
,1976,0.724,2.9213,0,0,
,1977,0.699,2.9274,0,0,
,1978,0.752,3.9839,0,0,
,1979,0.642,4.8552,0,0,
,1980,0.682105263,5.5565,0,0,
,1981,1.109105263,5.7702,0,0,
,1982,1.198105263,5.5823,0,0,
,1983,1.026105263,6.1957,0,0,
,1984,1.237105263,6.9695,0,0,
,1985,0.93699,7.97932,0,0,
,1986,0.86075,9.32351,0,0,
,1987,0.910516,9.683975,0,0,
,1988,0.883962,10.314301,0,0,
,1989,1.171867,11.134195,0,0,
,1990,1.220755632,11.642524,0,0,
,1991,1.335063916,11.327269,0,0,
,1992,1.821653174,10.786794,0,0,
,1993,1.722010021,12.02355,0,0,
,1994,1.693057221,11.615682,0,0,
,1995,1.750838895,11.462188,0,0,
,1996,1.739425295,13.22581172,0,0.022590363,
,1997,1.850832364,12.76568365,0,0.07571247,
,1998,1.61432093,12.8490742,0,0.064208431,
,1999,2.413701431,14.99534609,0,0.099656086,
,2000,2.805617862,15.36546054,1.40E-05,0.174979082,
,2001,3.053275196,13.71155626,6.90E-05,0.179424203,
,2002,3.326333067,14.46167484,0.000117,0.254314367,
,2003,3.546236776,15.09187076,0.000193,0.230223844,
,2004,3.720174545,16.03553485,0.000241,0.255434028,
,2005,3.99598306,17.11805057,0.000677778,0.202313114,
,2006,4.295154444,18.0028641,0.000684778,0.272162622,
,2007,4.755688466,17.94422393,0.000780778,0.240396695,
,2008,4.91883755,20.10239067,0.000966778,0.198077205,
,2009,5.294476896,18.83387783,0.001083778,0.421386562,
,2010,6.028449144,21.23518904,0.001193778,0.521872796,
,2011,6.10040416,20.91769443,0.001671556,0.741757132,
,2012,6.965124286,22.31394066,0.003880889,1.12925645,
,2013,7.433595683,21.8820601,0.005075459,1.34897902,
,2014,7.933003437,21.53857752,0.015774872,2.093953671,
,2015,8.125693906,22.47301022,0.59978398,3.135330651,
,2016,8.880873284,22.88686948,1.182012959,3.299471698,
,2017,8.64184815,27.22946783,1.465638491,3.209574678,
,2018,9.453268545,26.9684217,1.804420173,4.435549854,
,2019,10.42436856,22.63960862,1.860138633,4.450899653,
CHL,1965,0,3.954,0,0,1965CHL
CHL,1966,0,4.168,0,0,1966CHL
CHL,1967,0,4.255,0,0,1967CHL
CHL,1968,0,3.565,0,0,1968CHL
CHL,1969,0,4.024,0,0,1969CHL
CHL,1970,0,4.307,0,0,1970CHL
CHL,1971,0.066,4.809,0,0,1971CHL
CHL,1972,0.057,5.73,0,0,1972CHL
CHL,1973,0.051,5.595,0,0,1973CHL
CHL,1974,0.046,6.364,0,0,1974CHL
CHL,1975,0.051,6.388,0,0,1975CHL
CHL,1976,0.073,6.599,0,0,1976CHL
CHL,1977,0.08,6.969,0,0,1977CHL
CHL,1978,0.091,7.251,0,0,1978CHL
CHL,1979,0.094,7.448,0,0,1979CHL
CHL,1980,0.105,7.871,0,0,1980CHL
CHL,1981,0.11,8.15,0,0,1981CHL
CHL,1982,0.137,8.914,0,0,1982CHL
CHL,1983,0.208,9.613,0,0,1983CHL
CHL,1984,0.201,9.975,0,0,1984CHL
CHL,1985,0.195,11.07,0,0,1985CHL
CHL,1986,0.28,11.83,0,0,1986CHL
CHL,1987,0.271,12.823,0,0,1987CHL
CHL,1988,0.327,12.558,0,0,1988CHL
CHL,1989,0.321,10.543,0,0,1989CHL
CHL,1990,0.963,8.941428,0,0,1990CHL
CHL,1991,1.033,13.135654,0,0,1991CHL
CHL,1992,1.743,16.74015,0,0,1992CHL
CHL,1993,1.75,17.217321,0,0,1993CHL
CHL,1994,1.786,16.985472,0,0,1994CHL
CHL,1995,1.879,18.413739,0,0,1995CHL
CHL,1996,1.738,16.873468,0,0,1996CHL
CHL,1997,1.743,18.943148,0,0,1997CHL
CHL,1998,1.161,15.937255,0,0,1998CHL
CHL,1999,1.45,13.577,0,0,1999CHL
CHL,2000,1.375,19.081,0,0,2000CHL
CHL,2001,1.683,21.68,0,0.007,2001CHL
CHL,2002,1.781,23.187,0,0.007,2002CHL
CHL,2003,1.695,22.603,0,0.007,2003CHL
CHL,2004,2.031,20.96933834,0,0.005,2004CHL
CHL,2005,1.79,25.5755,0,0.007,2005CHL
CHL,2006,1.431,28.21505008,0,0.007,2006CHL
CHL,2007,2.696,22.33485911,0,0.0112,2007CHL
CHL,2008,3.588221316,24.26614619,0,0.03812314,2008CHL
CHL,2009,3.391681816,25.17931053,0,0.07901422,2009CHL
CHL,2010,3.412477248,21.75947414,0,0.32532599,2010CHL
CHL,2011,4.314426102,20.51000509,0,0.33759564,2011CHL
CHL,2012,5.983173515,20.16202386,0.00034039,0.40838745,2012CHL
CHL,2013,6.896006202,19.90721056,0.00675656,0.545075566,2013CHL
CHL,2014,4.989873005,23.0450776,0.458712984,1.44312018,2014CHL
CHL,2015,5.566129616,23.62150692,1.360100279,2.11464801,2015CHL
CHL,2016,6.722216022,19.69072697,2.5502637,2.451839459,2016CHL
CHL,2017,7.449310113,21.32573088,3.895948315,3.625559357,2017CHL
CHL,2018,9.157251969,23.36676918,5.118720829,3.587894717,2018CHL
CHL,2019,9.992203784,20.85275304,6.300226399,5.300192711,2019CHL
CHN,1965,0,22.097,0,0,1965CHN
CHN,1966,0,22.4859072,0,0,1966CHN
CHN,1967,0,19.3834884,0,0,1967CHN
CHN,1968,0,22.870395,0,0,1968CHN
CHN,1969,0,23.2593022,0,0,1969CHN
CHN,1970,0,24.0371166,0,0,1970CHN
CHN,1971,0,29.0752326,0,0,1971CHN
CHN,1972,0,32.9510464,0,0,1972CHN
CHN,1973,0,36.8268602,0,0,1973CHN
CHN,1974,0,41.674942,0,0,1974CHN
CHN,1975,0,43.6106392,0,0,1975CHN
CHN,1976,0,44.194,0,0,1976CHN
CHN,1977,0,46.1341166,0,0,1977CHN
CHN,1978,0,43.2261514,0,0,1978CHN
CHN,1979,0,48.5559478,0,0,1979CHN
CHN,1980,0,58.2211756,0,0,1980CHN
CHN,1981,0,65.5131856,0,0,1981CHN
CHN,1982,0,74.4138572,0,0,1982CHN
CHN,1983,0,86.4169476,0,0,1983CHN
CHN,1984,0,86.8146936,0,0,1984CHN
CHN,1985,0,92.387557,0,0,1985CHN
CHN,1986,0,94.5486436,0,0,1986CHN
CHN,1987,0,100.0242802,0,0,1987CHN
CHN,1988,0,109.1680188,0,0,1988CHN
CHN,1989,0,118.4089842,0,0,1989CHN
CHN,1990,0.064,126.7439726,0.002,0.002020202,1990CHN
CHN,1991,0.064,124.6889516,0.002,0.009090909,1991CHN
CHN,1992,0.113,130.6860774,0.003,0.131313131,1992CHN
CHN,1993,0.117,151.8461646,0.004,0.212121212,1993CHN
CHN,1994,0.46,167.428969,0.005,0.383838384,1994CHN
CHN,1995,3.014,190.58,0.007,0.616161616,1995CHN
CHN,1996,1.533,187.97,0.009,0.093939394,1996CHN
CHN,1997,2.722,195.98,0.011,0.197979798,1997CHN
CHN,1998,2.48,198.89,0.014,0.355555556,1998CHN
CHN,1999,2.52,196.58,0.017,0.473737374,1999CHN
CHN,2000,2.537,222.41,0.022,0.58989899,2000CHN
CHN,2001,2.554,277.43,0.031,0.719191919,2001CHN
CHN,2002,2.546,287.97,0.048,0.837373737,2002CHN
CHN,2003,2.536,283.68,0.064,0.996969697,2003CHN
CHN,2004,2.528,353.544,0.076,1.277777778,2004CHN
CHN,2005,5.322,397.017,0.084,1.946060606,2005CHN
CHN,2006,7.133,435.786,0.095,3.711818182,2006CHN
CHN,2007,9.863,485.264,0.114,5.479292929,2007CHN
CHN,2008,14.866,636.96,0.152,13.1,2008CHN
CHN,2009,20.85932,615.644,0.279,27.61499783,2009CHN
CHN,2010,24.90023,711.38314,0.701,49.39962,2010CHN
CHN,2011,27.632,688.045,2.61,74.1,2011CHN
CHN,2012,30.133,862.79411,3.5945099,103.0499065,2012CHN
CHN,2013,37.133,909.6122734,8.3738865,138.2641332,2013CHN
CHN,2014,46.26822,1059.69167,23.51216,159.7627,2014CHN
CHN,2015,54.07029,1114.51541,39.48057,185.59144,2015CHN
CHN,2016,62.134767,1153.2675,66.52795,240.8605,2016CHN
CHN,2017,79.59748421,1165.065,117.8,304.6,2017CHN
CHN,2018,93.7238,1198.887,176.9,365.8,2018CHN
CHN,2019,102.8296824,1269.674174,223.8,405.7,2019CHN
COL,1965,0,3.543949466,0,0,1965COL
COL,1966,0,3.937219368,0,0,1966COL
COL,1967,0,4.389253739,0,0,1967COL
COL,1968,0,4.89101189,0,0,1968COL
COL,1969,0,5.437973479,0,0,1969COL
COL,1970,0,6.052740223,0,0,1970COL
COL,1971,0,6.423408407,0,0,1971COL
COL,1972,0,7.115020994,0,0,1972COL
COL,1973,0,7.743348769,0,0,1973COL
COL,1974,0,8.792068509,0,0,1974COL
COL,1975,0.189,9.7323,0,0,1975COL
COL,1976,0.202,10.22642,0,0,1976COL
COL,1977,0.192,10.451812,0,0,1977COL
COL,1978,0.206,12.07144,0,0,1978COL
COL,1979,0.216,13.2593,0,0,1979COL
COL,1980,0.227,14.44702,0,0,1980COL
COL,1981,0.212,14.26534,0,0,1981COL
COL,1982,0.231,15.238536,0,0,1982COL
COL,1983,0.234,15.365776,0,0,1983COL
COL,1984,0.255,17.14022,0,0,1984COL
COL,1985,0.267,18.440772,0,0,1985COL
COL,1986,0.266,21.332952,0,0,1986COL
COL,1987,0.268,23.24756,0,0,1987COL
COL,1988,0.274,24.5194,0,0,1988COL
COL,1989,0.274,26.78212,0,0,1989COL
COL,1990,0.274,27.495852,0,0,1990COL
COL,1991,0.269,27.72608,0,0,1991COL
COL,1992,0.34,22.280584,0,0,1992COL
COL,1993,0.389,27.856392,0,0,1993COL
COL,1994,0.444,32.058392,0,0,1994COL
COL,1995,0.477,31.9894,0,0,1995COL
COL,1996,0.496,35.28762418,0,0,1996COL
COL,1997,0.483,31.47576,0,0,1997COL
COL,1998,0.532,30.781684,0,0,1998COL
COL,1999,0.457,33.700658,0,0,1999COL
COL,2000,0.496,30.815718,0.001835014,0,2000COL
COL,2001,0.496,31.632658,0.00266875,0,2001COL
COL,2002,0.491,33.968038,0.00465125,0,2002COL
COL,2003,0.495,36.17636,0.006405,0,2003COL
COL,2004,0.467,38.330058,0.007951726,0.05199,2004COL
COL,2005,0.503,39.220888,0.00953125,0.04948,2005COL
COL,2006,0.519726086,42.55789177,0,0.062981393,2006COL
COL,2007,0.507136401,44.24198163,0,0.049890975,2007COL
COL,2008,0.509349325,46.16088281,0,0.053918167,2008COL
COL,2009,1.003287304,40.83736603,0,0.057707814,2009COL
COL,2010,1.109982319,40.55746263,0,0.03856992,2010COL
COL,2011,1.378387732,48.42747813,0,0.041271945,2011COL
COL,2012,1.476058577,47.58170976,0,0.054854711,2012COL
COL,2013,1.346433721,44.36279007,0,0.057624803,2013COL
COL,2014,1.728923016,44.7419634,0,0.070230298,2014COL
COL,2015,1.82290013,44.68190237,0,0.068377448,2015COL
COL,2016,1.993804335,46.78792653,0,0.050887341,2016COL
COL,2017,1.991259284,57.3419,0,0.003071419,2017COL
COL,2018,2.119029289,56.64701407,0.011999821,0.055437176,2018COL
COL,2019,2.047530833,51.54243493,0.123066515,0.059536836,2019COL
HRV,1990,0,3.805,0,0,1990HRV
HRV,1991,0,5.881,0,0,1991HRV
HRV,1992,0.006,4.349,0,0,1992HRV
HRV,1993,0.019,4.55,0,0,1993HRV
HRV,1994,0.006,5.435,0,0,1994HRV
HRV,1995,0.005,5.683,0,0,1995HRV
HRV,1996,0.01,7.863,0,0,1996HRV
HRV,1997,0.002,5.853,0,0,1997HRV
HRV,1998,0.005,6.022,0,0,1998HRV
HRV,1999,0.002,7.327,0,0,1999HRV
HRV,2000,0.001,6.453,0,0,2000HRV
HRV,2001,0,7.181,0,0,2001HRV
HRV,2002,0,5.851,0,0,2002HRV
HRV,2003,0,5.458,0,0,2003HRV
HRV,2004,0.004,7.627,0,0.002,2004HRV
HRV,2005,0.014,7.036,0,0.01,2005HRV
HRV,2006,0.011,6.617,0,0.019,2006HRV
HRV,2007,0.007,4.7,0,0.035,2007HRV
HRV,2008,0.021,5.781,0,0.04,2008HRV
HRV,2009,0.025,7.409,1.65E-05,0.054,2009HRV
HRV,2010,0.033,9.126,1.65E-05,0.139,2010HRV
HRV,2011,0.055,5.033,1.65E-05,0.201,2011HRV
HRV,2012,0.094,4.837,0.002,0.329,2012HRV
HRV,2013,0.125,8.622,0.011293959,0.517,2013HRV
HRV,2014,0.165,9.007,0.035,0.73,2014HRV
HRV,2015,0.266,6.391,0.057,0.796,2015HRV
HRV,2016,0.431,6.853,0.066,1.014,2016HRV
HRV,2017,0.5256,5.3074,0.0787,1.204,2017HRV
HRV,2018,0.6701,7.7009,0.0749,1.3354,2018HRV
HRV,2019,0.856003809,5.84119546,0.078407231,1.43965027,2019HRV
CYP,1965,0,0,0,0,1965CYP
CYP,1966,0,0,0,0,1966CYP
CYP,1967,0,0,0,0,1967CYP
CYP,1968,0,0,0,0,1968CYP
CYP,1969,0,0,0,0,1969CYP
CYP,1970,0,0,0,0,1970CYP
CYP,1971,0,0,0,0,1971CYP
CYP,1972,0,0,0,0,1972CYP
CYP,1973,0,0,0,0,1973CYP
CYP,1974,0,0,0,0,1974CYP
CYP,1975,0,0,0,0,1975CYP
CYP,1976,0,0,0,0,1976CYP
CYP,1977,0,0,0,0,1977CYP
CYP,1978,0,0,0,0,1978CYP
CYP,1979,0,0,0,0,1979CYP
CYP,1980,0,0,0,0,1980CYP
CYP,1981,0,0,0,0,1981CYP
CYP,1982,0,0,0,0,1982CYP
CYP,1983,0,0,0,0,1983CYP
CYP,1984,0,0,0,0,1984CYP
CYP,1985,0,0,0,0,1985CYP
CYP,1986,0,0,0,0,1986CYP
CYP,1987,0,0,0,0,1987CYP
CYP,1988,0,0,0,0,1988CYP
CYP,1989,0,0,0,0,1989CYP
CYP,1990,0,0,0,0,1990CYP
CYP,1991,0,0,0,0,1991CYP
CYP,1992,0,0,0,0,1992CYP
CYP,1993,0,0,0,0,1993CYP
CYP,1994,0,0,0,0,1994CYP
CYP,1995,0,0,0,0,1995CYP
CYP,1996,0,0,0,0,1996CYP
CYP,1997,0,0,0,0,1997CYP
CYP,1998,0,0,0,0,1998CYP
CYP,1999,0,0,0,0,1999CYP
CYP,2000,0,0,0,0,2000CYP
CYP,2001,0,0,0,0,2001CYP
CYP,2002,0,0,0,0,2002CYP
CYP,2003,0,0,0,0,2003CYP
CYP,2004,0,0,0.0004,0.000355,2004CYP
CYP,2005,0,0,0.000566,0.000355,2005CYP
CYP,2006,0.000155,0,0.001002,0.000355,2006CYP
CYP,2007,0.0014,0,0.001733,0.000356,2007CYP
CYP,2008,0.012,0,0.003,0.000356,2008CYP
CYP,2009,0.027,0,0.004,0.000356,2009CYP
CYP,2010,0.035,0,0.007,0.031,2010CYP
CYP,2011,0.052,0,0.012,0.114,2011CYP
CYP,2012,0.05,0,0.022,0.185,2012CYP
CYP,2013,0.049,0,0.047,0.231,2013CYP
CYP,2014,0.0505,0,0.0836,0.1839,2014CYP
CYP,2015,0.051236,0,0.126659,0.221857,2015CYP
CYP,2016,0.052021,0,0.145937,0.226701,2016CYP
CYP,2017,0.05175,0,0.17202,0.21145,2017CYP
CYP,2018,0.05136,0,0.19183,0.22061,2018CYP
CYP,2019,0.059935,0,0.215649,0.238136,2019CYP
CZE,1965,0,2.231797,0,0,1965CZE
CZE,1966,0,2.1036344,0,0,1966CZE
CZE,1967,0,1.8959226,0,0,1967CZE
CZE,1968,0,1.4672408,0,0,1968CZE
CZE,1969,0,1.1976574,0,0,1969CZE
CZE,1970,0,1.7103078,0,0,1970CZE
CZE,1971,0,1.208,0,0,1971CZE
CZE,1972,0,1.264,0,0,1972CZE
CZE,1973,0,1.081,0,0,1973CZE
CZE,1974,0,1.819,0,0,1974CZE
CZE,1975,0,1.814,0,0,1975CZE
CZE,1976,0,1.446,0,0,1976CZE
CZE,1977,0,1.967,0,0,1977CZE
CZE,1978,0,1.83,0,0,1978CZE
CZE,1979,0,2.293,0,0,1979CZE
CZE,1980,0,2.399,0,0,1980CZE
CZE,1981,0,2.061,0,0,1981CZE
CZE,1982,0,1.67,0,0,1982CZE
CZE,1983,0,1.655,0,0,1983CZE
CZE,1984,0,1.298,0,0,1984CZE
CZE,1985,0,1.671,0,0,1985CZE
CZE,1986,0,1.876,0,0,1986CZE
CZE,1987,0,2.465,0,0,1987CZE
CZE,1988,0,2.099,0,0,1988CZE
CZE,1989,0,1.643,0,0,1989CZE
CZE,1990,0,1.161,0,0,1990CZE
CZE,1991,0,1.089,0,0,1991CZE
CZE,1992,0,1.402,0,0,1992CZE
CZE,1993,0.221,1.369,0,0,1993CZE
CZE,1994,0.309,1.46,0,0,1994CZE
CZE,1995,0.405,2.002,0,0,1995CZE
CZE,1996,0.292,1.969,0,0,1996CZE
CZE,1997,0.494,1.699,0,0,1997CZE
CZE,1998,0.587,1.396,0,0,1998CZE
CZE,1999,0.683,1.681,0,0,1999CZE
CZE,2000,0.517,1.758,0,0,2000CZE
CZE,2001,0.514,2.054,0,0.0002,2001CZE
CZE,2002,0.494,2.492,0,0.0016,2002CZE
CZE,2003,0.49,1.383,0,0.0039,2003CZE
CZE,2004,0.580831,2.0191,0.0001,0.0099,2004CZE
CZE,2005,0.648312,2.37991,6.80E-05,0.02128,2005CZE
CZE,2006,0.912375,2.55073,0.00017,0.049375,2006CZE
CZE,2007,1.187319,2.079338,0.001754,0.125098,2007CZE
CZE,2008,1.456526,2.024335,0.012937,0.244661,2008CZE
CZE,2009,1.86202,2.42962,0.088807,0.288067,2009CZE
CZE,2010,2.146246,2.7894,0.615702,0.335493,2010CZE
CZE,2011,2.705329,2.1341,2.118,0.3968,2011CZE
CZE,2012,3.361419,2.2315,2.1731,0.4173,2012CZE
CZE,2013,3.995469,2.8564,2.0702,0.4783,2013CZE
CZE,2014,4.661073,1.9092,2.1229,0.4765,2014CZE
CZE,2015,4.791685,1.7948,2.2638,0.5726,2015CZE
CZE,2016,4.76655,2.0005,2.131,0.497,2016CZE
CZE,2017,4.964567,1.8695,2.193368,0.591038,2017CZE
CZE,2018,4.827179,1.6288,2.339677,0.60933,2018CZE
CZE,2019,4.9248,2.0071,2.2819,0.7,2019CZE
DNK,1965,0,0.025,0,0,1965DNK
DNK,1966,0,0.026,0,0,1966DNK
DNK,1967,0,0.025,0,0,1967DNK
DNK,1968,0,0.021,0,0,1968DNK
DNK,1969,0,0.022,0,0,1969DNK
DNK,1970,0,0.024,0,0,1970DNK
DNK,1971,0,0.024,0,0,1971DNK
DNK,1972,0,0.024,0,0,1972DNK
DNK,1973,0,0.024,0,0,1973DNK
DNK,1974,0,0.024,0,0,1974DNK
DNK,1975,0,0.021,0,0,1975DNK
DNK,1976,0,0.019,0,0,1976DNK
DNK,1977,0,0.026,0,0,1977DNK
DNK,1978,0,0.027,0,0.003,1978DNK
DNK,1979,0,0.029,0,0.006,1979DNK
DNK,1980,0,0.0341,0,0.0105,1980DNK
DNK,1981,0,0.0355,0,0.0105,1981DNK
DNK,1982,0,0.0303,0,0.0185,1982DNK
DNK,1983,0.033,0.0335,0,0.0271,1983DNK
DNK,1984,0.033,0.0302,0,0.0332,1984DNK
DNK,1985,0.036,0.0297,0,0.0514,1985DNK
DNK,1986,0.051,0.0286,0,0.1256,1986DNK
